42.6694331179598,-84.6454598987605,1.12,61.989,30.464,192.285,2003-01-08T16:00:04
42.6694264906401,-84.6454689121334,1.15,60.501,29.396,190.834,2003-01-08T16:00:06
42.6694132359985,-84.6454689121334,1.26,59.817,28.955,190.036,2003-01-08T16:00:08
42.6694066086767,-84.6454779255064,1.32,56.227,-1.000,187.819,2003-01-08T16:00:09
42.6693933540308,-84.6454779255064,1.34,57.822,31.117,186.309,2003-01-08T16:00:11
42.6693800993821,-84.6454869388794,1.42,59.010,31.140,185.135,2003-01-08T16:00:13
42.6693734720568,-84.6454959522524,1.61,54.784,30.034,183.529,2003-01-08T16:00:18
42.6693668447307,-84.6455049656253,1.56,50.536,28.689,183.188,2003-01-08T16:00:21
42.6693602174038,-84.6455139789983,1.44,49.845,28.592,183.701,2003-01-08T16:00:24
42.6693668447307,-84.6455229923713,1.45,51.078,28.409,185.143,2003-01-08T16:00:28
42.6693602174038,-84.6455320057443,1.47,51.247,29.332,186.427,2003-01-08T16:00:28
42.6693535900763,-84.6455410191172,1.42,51.161,29.572,186.731,2003-01-08T16:00:32
42.6693469627481,-84.6455590458632,1.41,51.891,30.397,186.982,2003-01-08T16:00:34
42.6693403354192,-84.6455680592362,1.40,54.834,31.913,187.349,2003-01-08T16:00:36
42.6693602174038,-84.6455950993551,1.43,55.589,30.912,186.000,2003-01-08T16:00:40
42.6693800993821,-84.6455950993551,1.41,55.127,30.448,186.048,2003-01-08T16:00:41
42.6693933540308,-84.6456041127281,1.40,57.206,31.971,186.529,2003-01-08T16:00:42
42.6693867267068,-84.645631152847,1.37,60.314,33.373,188.332,2003-01-08T16:00:43
42.6693800993821,-84.6456581929659,1.33,62.127,34.288,190.324,2003-01-08T16:00:43
42.6693734720568,-84.6456852330848,1.34,59.513,34.812,189.225,2003-01-08T16:00:45
42.6693800993821,-84.6457032598308,1.33,56.658,32.087,188.376,2003-01-08T16:00:46
42.6693867267068,-84.6457122732037,1.34,56.266,30.557,190.580,2003-01-08T16:00:47
42.6694066086767,-84.6457122732037,1.31,57.616,33.397,193.304,2003-01-08T16:00:48
42.6694132359985,-84.6457032598308,1.34,57.288,31.637,191.962,2003-01-08T16:00:49
42.6694198633196,-84.6456942464578,1.39,55.257,29.564,190.701,2003-01-08T16:00:50
42.6694264906401,-84.6456762197118,1.39,54.128,29.978,191.030,2003-01-08T16:00:53
42.6694331179598,-84.6456581929659,1.39,51.122,28.031,190.253,2003-01-08T16:00:55
42.6694397452789,-84.6456401662199,1.40,50.606,30.569,186.524,2003-01-08T16:00:56
42.6694463725972,-84.645631152847,1.38,54.286,31.662,185.690,2003-01-08T16:00:58
42.6694529999148,-84.645613126101,1.39,53.639,30.103,185.205,2003-01-08T16:00:59
42.6694596272317,-84.6455950993551,1.40,49.934,28.949,184.860,2003-01-08T16:01:02
42.6694662545479,-84.6455860859821,1.39,49.703,27.266,185.077,2003-01-08T16:01:03
42.6694728818634,-84.6455770726091,1.45,50.256,26.737,184.664,2003-01-08T16:01:05
42.6694795091782,-84.6455590458632,1.45,49.762,26.921,184.956,2003-01-08T16:01:07
42.6694861364923,-84.6455410191172,1.42,47.816,26.703,184.793,2003-01-08T16:01:09
42.6694927638057,-84.6455229923713,1.36,48.118,25.915,185.574,2003-01-08T16:01:11
42.6694993911184,-84.6455049656253,1.37,49.586,28.530,186.063,2003-01-08T16:01:12
42.6694993911184,-84.6454869388794,1.26,50.452,31.205,186.631,2003-01-08T16:01:14
42.6694993911184,-84.6454689121334,1.17,51.906,29.646,187.783,2003-01-08T16:01:16
42.6694993911184,-84.6454508853875,1.04,55.297,30.963,190.000,2003-01-08T16:01:20
