,Latitude,Longitude,Depth_m
1166,42.9327660240872,-74.2787560124967,-0.5
1167,42.9327726232593,-74.2787469991238,-0.5
1168,42.9327726232593,-74.2787289723778,-0.54
1169,42.9327726232593,-74.2787199590048,-0.56
1170,42.9327660240872,-74.2787109456319,-0.58
1171,42.9327594249143,-74.2787019322589,-0.63
1172,42.9327462265665,-74.2787019322589,-0.67
1173,42.9327396273915,-74.2786929188859,-0.67
1174,42.9327330282158,-74.2786929188859,-0.67
1175,42.9327264290394,-74.2786839055129,-0.68
1176,42.9327198298624,-74.2786839055129,-0.68
1177,42.9327132306846,-74.27867489214,-0.68
1178,42.932706631506,-74.278665878767,-0.7
1179,42.9327000323268,-74.278665878767,-0.69
1180,42.9326934331469,-74.278656865394,-0.64
1181,42.9326868339663,-74.278647852021,-0.62
1182,42.9326802347849,-74.2786388386481,-0.65
1183,42.9326736356029,-74.2786388386481,-0.66
1184,42.9326670364202,-74.2786298252751,-0.68
1185,42.9326604372367,-74.2786208119021,-0.72
1186,42.9326538380526,-74.2786208119021,-0.7
1187,42.9326472388677,-74.2786117985291,-0.63
1188,42.9326406396821,-74.2786027851562,-0.6
1189,42.9326340404958,-74.2785937717832,-0.59
1190,42.9326274413088,-74.2785847584102,-0.6
1191,42.9326208421211,-74.2785757450372,-0.58
1192,42.9326076437436,-74.2785757450372,-0.55
1193,42.9326010445538,-74.2785667316643,-0.54
1194,42.9325944453633,-74.2785667316643,-0.58
1195,42.932587846172,-74.2785577182913,-0.54
1196,42.9325812469801,-74.2785577182913,-0.57
1197,42.9325746477874,-74.2785487049183,-0.58
1198,42.9325680485941,-74.2785487049183,-0.57
1199,42.9325614494,-74.2785396915454,-0.55
1200,42.9325548502052,-74.2785396915454,-0.55
1201,42.9325416518136,-74.2785306781724,-0.56
1202,42.9325350526167,-74.2785306781724,-0.57
1203,42.9325284534191,-74.2785216647994,-0.58
1204,42.9325218542208,-74.2785216647994,-0.61
1205,42.9325152550218,-74.2785126514264,-0.66
1206,42.932508655822,-74.2785126514264,-0.64
1207,42.9325020566216,-74.2785036380535,-0.65
1208,42.9324954574205,-74.2785036380535,-0.64
1209,42.9324822590161,-74.2784946246805,-0.66
1210,42.9324756598129,-74.2784856113075,-0.68
1211,42.9324690606089,-74.2784856113075,-0.67
1212,42.9324558621989,-74.2784765979345,-0.72
1213,42.9324492629928,-74.2784675845616,-0.79
1214,42.932442663786,-74.2784675845616,-0.79
1215,42.9324360645785,-74.2784675845616,-0.82
1216,42.9324228661614,-74.2784585711886,-0.86
1217,42.9324030685304,-74.2784585711886,-0.9
1218,42.9323898701062,-74.2784495578156,-0.92
1219,42.9323766716792,-74.2784495578156,-0.92
1220,42.9323634732493,-74.2784495578156,-0.9
1221,42.9323502748166,-74.2784495578156,-0.88
1222,42.9323436755993,-74.2784495578156,-0.9
1223,42.9323304771623,-74.2784405444426,-0.89
1224,42.9323172787226,-74.2784405444426,-0.89
1225,42.93230408028,-74.2784405444426,-0.88
1226,42.9322908818346,-74.2784405444426,-0.9
1227,42.9322776833864,-74.2784405444426,-0.93
1228,42.9322644849353,-74.2784315310697,-0.94
1229,42.9322512864814,-74.2784315310697,-0.94
1230,42.9322380880247,-74.2784315310697,-0.93
1231,42.9322248895652,-74.2784225176967,-0.96
1232,42.9322116911028,-74.2784225176967,-0.98
1233,42.9321984926376,-74.2784225176967,-0.98
1234,42.932191893404,-74.2784135043237,-0.94
1235,42.9321786949345,-74.2784135043237,-0.9
1236,42.9321654964622,-74.2784044909507,-0.9
1237,42.9321522979871,-74.2784044909507,-0.92
1238,42.9321390995092,-74.2783954775778,-0.99
1239,42.9321259010285,-74.2783864642048,-1.0
1240,42.932119301787,-74.2783864642048,-0.99
1241,42.932106103302,-74.2783774508318,-0.99
1242,42.9320929048142,-74.2783684374588,-1.05
1243,42.9320797063235,-74.2783684374588,-1.09
1244,42.93206650783,-74.2783594240859,-1.14
1245,42.9320599085822,-74.2783504107129,-1.13
1246,42.9320467100845,-74.2783504107129,-1.16
1247,42.932033511584,-74.2783413973399,-1.17
1248,42.9320203130805,-74.2783323839669,-1.18
1249,42.9320071145743,-74.278323370594,-1.24
1250,42.9320005153202,-74.278323370594,-1.24
1251,42.9319873168097,-74.278314357221,-1.27
1252,42.9319741182964,-74.278305343848,-1.3
1253,42.9319609197803,-74.278305343848,-1.32
1254,42.9319543205212,-74.278296330475,-1.38
1255,42.9319411220009,-74.2782873171021,-1.42
1256,42.9319279234777,-74.2782873171021,-1.41
1257,42.9319147249517,-74.2782783037291,-1.33
1258,42.9319081256876,-74.2782692903561,-1.28
1259,42.9318949271573,-74.2782692903561,-1.3
1260,42.9318817286242,-74.2782602769831,-1.39
1261,42.9318685300883,-74.2782602769831,-1.4
1262,42.9318619308193,-74.2782512636102,-1.4
1263,42.9318487322792,-74.2782422502372,-1.39
1264,42.9318355337362,-74.2782332368642,-1.39
1265,42.9318289344636,-74.2782242234913,-1.46
1266,42.9318157359164,-74.2782152101183,-1.51
1267,42.9318091366417,-74.2782061967453,-1.56
1268,42.9318025373663,-74.2781971833723,-1.51
1269,42.9317893388135,-74.2781881699994,-1.57
1270,42.931782739536,-74.2781791566264,-1.58
1271,42.9317695409788,-74.2781701432534,-1.6
1272,42.9317563424189,-74.2781701432534,-1.48
1273,42.9317497431378,-74.2781701432534,-1.51
1274,42.9317365445736,-74.2781611298804,-1.54
1275,42.9317233460066,-74.2781611298804,-1.6
1276,42.931716746722,-74.2781611298804,-1.53
1277,42.9317035481508,-74.2781611298804,-1.5
1278,42.9316969488641,-74.2781611298804,-1.41
1279,42.9316837502886,-74.2781611298804,-1.38
1280,42.9316771509997,-74.2781611298804,-1.35
1281,42.9316705517102,-74.2781611298804,-1.41
1282,42.93166395242,-74.2781611298804,-1.46
1283,42.9316573531291,-74.2781701432534,-1.37
1284,42.931644154545,-74.2781701432534,-1.36
1285,42.931637555252,-74.2781791566264,-1.36
1286,42.9316243566638,-74.2781881699994,-1.36
1287,42.9316177573686,-74.2781881699994,-1.37
1288,42.9316045587761,-74.2781971833723,-1.38
1289,42.9315979594788,-74.2782061967453,-1.33
1290,42.9315913601808,-74.2781971833723,-1.33
1291,42.9315781615826,-74.2782061967453,-1.36
1292,42.9315715622825,-74.2782061967453,-1.36
1293,42.9315517643779,-74.2781881699994,-1.41
1294,42.9315253671618,-74.2781791566264,-1.39
1295,42.9314989699344,-74.2781611298804,-1.43
1296,42.9314791720065,-74.2781521165074,-1.49
1297,42.9314593740721,-74.2781431031345,-1.67
1298,42.9314395761314,-74.2781340897615,-1.78
1299,42.9314263775008,-74.2781340897615,-1.83
1300,42.9314131788673,-74.2781250763885,-2.02
1301,42.931399980231,-74.2781160630156,-2.18
1302,42.9313537849815,-74.2781521165074,-2.11
1303,42.9313537849815,-74.2781340897615,-2.1
1304,42.9313537849815,-74.2781160630156,-1.83
1305,42.9313537849815,-74.2780980362696,-1.98
1306,42.9313537849815,-74.2780890228966,-1.99
1307,42.9313471856574,-74.2780800095237,-1.82
1308,42.9313405863325,-74.2780709961507,-1.78
1309,42.9313339870069,-74.2780709961507,-1.74
1310,42.9313207883536,-74.2780800095237,-1.75
1311,42.9313075896975,-74.2780800095237,-1.56
1312,42.9313009903684,-74.2780800095237,-1.49
1313,42.931287791708,-74.2780709961507,-1.48
1314,42.9312745930448,-74.2780709961507,-1.43
1315,42.9312679937122,-74.2780709961507,-1.4
1316,42.9312547950447,-74.2780709961507,-1.37
1317,42.9312415963745,-74.2780709961507,-1.23
1318,42.9312349970383,-74.2780709961507,-1.17
1319,42.9312217983638,-74.2780709961507,-1.08
1320,42.9312085996864,-74.2780709961507,-0.96
1321,42.9311888016651,-74.2780800095237,-0.92
1322,42.9311822023233,-74.2780800095237,-0.86
1323,42.9311690036375,-74.2780890228966,-0.85
1324,42.9311558049488,-74.2780980362696,-0.86
1325,42.9311558049488,-74.2781160630156,-0.91
1326,42.9311558049488,-74.2781340897615,-0.88
1327,42.9311624042935,-74.2781521165074,-0.94
1328,42.9311690036375,-74.2781701432534,-1.01
1329,42.9311690036375,-74.2781881699994,-0.99
1330,42.9311822023233,-74.2782061967453,-0.99
1331,42.9311954010063,-74.2782152101183,-0.98
1332,42.9312085996864,-74.2782152101183,-0.93
1333,42.9312217983638,-74.2782152101183,-0.93
1334,42.9312349970383,-74.2782242234913,-0.95
1335,42.9312481957099,-74.2782242234913,-0.93
1336,42.9312613943788,-74.2782332368642,-0.97
1337,42.9312745930448,-74.2782332368642,-0.99
1338,42.931287791708,-74.2782332368642,-1.0
1339,42.9313009903684,-74.2782332368642,-0.93
1340,42.9313141890259,-74.2782332368642,-0.93
1341,42.9313273876806,-74.2782332368642,-0.95
1342,42.9313405863325,-74.2782422502372,-0.97
1343,42.9313537849815,-74.2782422502372,-1.01
1344,42.9313669836278,-74.2782422502372,-1.03
1345,42.9313801822712,-74.2782422502372,-1.0
1346,42.9313933809117,-74.2782422502372,-1.08
1347,42.9314065795495,-74.2782422502372,-1.13
1348,42.9314263775008,-74.2782422502372,-1.14
1349,42.9314395761314,-74.2782422502372,-1.26
1350,42.9314527747593,-74.2782422502372,-1.32
1351,42.9314659733843,-74.2782512636102,-1.34
1352,42.9314791720065,-74.2782512636102,-1.36
1353,42.9314923706258,-74.2782602769831,-1.33
1354,42.9315055692423,-74.2782602769831,-1.32
1355,42.931518767856,-74.2782692903561,-1.32
1356,42.9315385657713,-74.2782692903561,-1.28
1357,42.9315517643779,-74.2782692903561,-1.23
1358,42.9315715622825,-74.2782692903561,-1.21
1359,42.9315913601808,-74.2782783037291,-1.17
1360,42.9316045587761,-74.2782783037291,-1.22
1361,42.9316243566638,-74.2782783037291,-1.25
1362,42.931644154545,-74.2782873171021,-1.22
1363,42.9316573531291,-74.2782873171021,-1.24
1364,42.93166395242,-74.278305343848,-1.25
1365,42.9316771509997,-74.278314357221,-1.24
1366,42.9316903495767,-74.278314357221,-1.21
1367,42.9316969488641,-74.278323370594,-1.17
1368,42.9316969488641,-74.2783323839669,-1.17
1369,42.9317035481508,-74.2783413973399,-1.17
1370,42.9317035481508,-74.2783594240859,-1.17
1371,42.9317101474367,-74.2783684374588,-1.16
1372,42.9317299452905,-74.2783774508318,-1.13
1373,42.9317431438561,-74.2783774508318,-1.11
1374,42.9317629416992,-74.2783774508318,-1.11
1375,42.931782739536,-74.2783864642048,-1.14
1376,42.9317959380903,-74.2783774508318,-1.15
1377,42.9318157359164,-74.2783774508318,-1.19
1378,42.9318355337362,-74.2783774508318,-1.18
1379,42.9318487322792,-74.2783774508318,-1.14
1380,42.9318685300883,-74.2783774508318,-1.13
1381,42.9318817286242,-74.2783774508318,-1.14
1382,42.9318949271573,-74.2783774508318,-1.13
1383,42.9319081256876,-74.2783774508318,-1.12
1384,42.931921324215,-74.2783864642048,-1.12
1385,42.9319345227396,-74.2783864642048,-1.13
1386,42.9319477212614,-74.2783864642048,-1.13
1387,42.9319609197803,-74.2783864642048,-1.13
1388,42.9319741182964,-74.2783864642048,-1.12
1389,42.9319873168097,-74.2783954775778,-1.12
1390,42.9320005153202,-74.2783954775778,-1.11
1391,42.9320137138278,-74.2783954775778,-1.11
1392,42.9320203130805,-74.2784044909507,-1.09
1393,42.932033511584,-74.2784044909507,-1.08
1394,42.9320467100845,-74.2784135043237,-1.08
1395,42.9320599085822,-74.2784135043237,-1.03
1396,42.93206650783,-74.2784225176967,-1.03
1397,42.9320797063235,-74.2784315310697,-1.01
1398,42.9320929048142,-74.2784315310697,-1.0
1399,42.932106103302,-74.2784405444426,-0.98
1400,42.932119301787,-74.2784405444426,-0.97
1401,42.9321259010285,-74.2784405444426,-0.93
1402,42.9321390995092,-74.2784495578156,-0.93
1403,42.9321522979871,-74.2784585711886,-0.91
1404,42.9321654964622,-74.2784585711886,-0.89
1405,42.9321786949345,-74.2784675845616,-0.83
1406,42.9321852941696,-74.2784675845616,-0.82
1407,42.9321984926376,-74.2784765979345,-0.81
1408,42.9322116911028,-74.2784856113075,-0.73
1409,42.9322248895652,-74.2784946246805,-0.7
1410,42.9322314887953,-74.2784946246805,-0.65
1411,42.9322446872534,-74.2785036380535,-0.64
1412,42.9322578857088,-74.2785126514264,-0.64
1413,42.9322710841612,-74.2785216647994,-0.63
1414,42.9322842826109,-74.2785216647994,-0.61
1415,42.9322908818346,-74.2785306781724,-0.55
1416,42.93230408028,-74.2785396915454,-0.5
1417,42.9323172787226,-74.2785487049183,-0.53
1418,42.9323304771623,-74.2785577182913,-0.53
1419,42.9323370763812,-74.2785667316643,-0.53
1420,42.9323502748166,-74.2785667316643,-0.54
1421,42.9323634732493,-74.2785667316643,-0.57
1422,42.9323766716792,-74.2785487049183,-0.59
1423,42.932383270893,-74.2785396915454,-0.59
1424,42.932383270893,-74.2785216647994,-0.62
1425,42.9323766716792,-74.2785036380535,-0.65
1426,42.9323700724646,-74.2784856113075,-0.69
1427,42.9323568740333,-74.2784765979345,-0.72
1428,42.9323436755993,-74.2784675845616,-0.75
1429,42.9323304771623,-74.2784585711886,-0.79
1430,42.9323172787226,-74.2784495578156,-0.82
1431,42.93230408028,-74.2784405444426,-0.9
1432,42.9322908818346,-74.2784315310697,-0.98
1433,42.9322842826109,-74.2784135043237,-0.99
1434,42.9322710841612,-74.2784044909507,-1.06
1435,42.9322578857088,-74.2783954775778,-1.08
1436,42.9322446872534,-74.2783954775778,-1.11
1437,42.9322314887953,-74.2783864642048,-1.14
1438,42.9322182903344,-74.2783774508318,-1.2
1439,42.9322050918706,-74.2783684374588,-1.24
1440,42.932191893404,-74.2783594240859,-1.25
1441,42.9321786949345,-74.2783594240859,-1.24
1442,42.9321654964622,-74.2783504107129,-1.22
1443,42.9321522979871,-74.2783413973399,-1.21
1444,42.9321390995092,-74.2783323839669,-1.25
1445,42.9321259010285,-74.278323370594,-1.29
1446,42.9321127025448,-74.278314357221,-1.31
1447,42.9320995040584,-74.278314357221,-1.34
1448,42.9320863055692,-74.278305343848,-1.35
1449,42.9320731070771,-74.278296330475,-1.37
1450,42.9320599085822,-74.2782873171021,-1.43
1451,42.9320467100845,-74.2782783037291,-1.4
1452,42.932033511584,-74.2782783037291,-1.42
1453,42.9320203130805,-74.2782692903561,-1.43
1454,42.9320071145743,-74.2782602769831,-1.4
1455,42.9320005153202,-74.2782602769831,-1.4
1456,42.9319873168097,-74.2782512636102,-1.38
1457,42.9319741182964,-74.2782422502372,-1.39
1458,42.9319543205212,-74.2782422502372,-1.36
1459,42.9319477212614,-74.2782332368642,-1.33
1460,42.9319345227396,-74.2782332368642,-1.28
1461,42.931921324215,-74.2782242234913,-1.24
1462,42.9319081256876,-74.2782152101183,-1.26
1463,42.9318949271573,-74.2782152101183,-1.21
1464,42.9318817286242,-74.2782061967453,-1.18
1465,42.9318685300883,-74.2782061967453,-1.25
1466,42.9318619308193,-74.2781971833723,-1.36
1467,42.9318487322792,-74.2781881699994,-1.41
1468,42.9318355337362,-74.2781881699994,-1.4
1469,42.9318223351904,-74.2781791566264,-1.45
1470,42.9318091366417,-74.2781701432534,-1.49
1471,42.9318025373663,-74.2781701432534,-1.51
1472,42.9317893388135,-74.2781611298804,-1.53
1473,42.9317761402578,-74.2781611298804,-1.53
1474,42.9317629416992,-74.2781521165074,-1.38
1475,42.9317497431378,-74.2781521165074,-1.42
1476,42.9317365445736,-74.2781521165074,-1.51
1477,42.9317299452905,-74.2781521165074,-1.56
1478,42.931716746722,-74.2781521165074,-1.44
1479,42.9317101474367,-74.2781521165074,-1.43
1480,42.9316969488641,-74.2781521165074,-1.39
1481,42.9316903495767,-74.2781611298804,-1.35
1482,42.9316837502886,-74.2781611298804,-1.33
1483,42.9316771509997,-74.2781701432534,-1.31
1484,42.9316705517102,-74.2781701432534,-1.3
1485,42.93166395242,-74.2781701432534,-1.32
1486,42.9316573531291,-74.2781701432534,-1.34
1487,42.9316507538374,-74.2781701432534,-1.35
1488,42.931644154545,-74.2781791566264,-1.33
1489,42.931637555252,-74.2781791566264,-1.33
1490,42.9316243566638,-74.2781701432534,-1.36
1491,42.9316309559582,-74.2781701432534,-1.36
1492,42.9316243566638,-74.2781701432534,-1.36
1493,42.9316111580727,-74.2781611298804,-1.37
1494,42.9315979594788,-74.2781521165074,-1.37
1495,42.9315715622825,-74.2781431031345,-1.38
1496,42.9315451650749,-74.2781340897615,-1.39
1497,42.9315121685495,-74.2781250763885,-1.38
1498,42.9314791720065,-74.2781340897615,-1.46
1499,42.9314527747593,-74.2781340897615,-1.55
1500,42.9314329768164,-74.2781340897615,-1.79
1501,42.9314131788673,-74.2781340897615,-1.78
1502,42.931399980231,-74.2781431031345,-1.8
1503,42.9313867815918,-74.2781521165074,-1.71
1504,42.9313735829498,-74.2781521165074,-1.65
1505,42.9313537849815,-74.2781521165074,-1.62
1506,42.9313405863325,-74.2781611298804,-1.67
1507,42.9313405863325,-74.2781521165074,-1.63
1508,42.9313471856574,-74.2781160630156,-1.64
1509,42.9313339870069,-74.2780980362696,-1.6
1510,42.9313339870069,-74.2781160630156,-1.46
1511,42.9313273876806,-74.2781250763885,-1.45
1512,42.9313207883536,-74.2781340897615,-1.41
1513,42.9313141890259,-74.2781340897615,-1.4
1514,42.9313075896975,-74.2781340897615,-1.31
1515,42.9312943910385,-74.2781340897615,-1.26
1516,42.931287791708,-74.2781340897615,-1.21
1517,42.9312745930448,-74.2781340897615,-1.18
1518,42.9312613943788,-74.2781431031345,-1.21
1519,42.9312481957099,-74.2781611298804,-1.27
1520,42.9312415963745,-74.2781791566264,-1.32
1521,42.9312415963745,-74.2781971833723,-1.26
1522,42.9312481957099,-74.2782061967453,-1.2
1523,42.9312547950447,-74.2782242234913,-1.13
1524,42.9312679937122,-74.2782332368642,-1.22
1525,42.9312811923768,-74.2782422502372,-1.18
1526,42.931287791708,-74.2782422502372,-0.86
1527,42.9313009903684,-74.2782512636102,-0.74
1528,42.9313141890259,-74.2782512636102,-0.74
1529,42.9313207883536,-74.2782602769831,-0.74
1530,42.9313339870069,-74.2782602769831,-0.77
1531,42.9313471856574,-74.2782692903561,-0.77
1532,42.931360384305,-74.2782692903561,-0.77
1533,42.9313735829498,-74.2782692903561,-0.74
1534,42.9313867815918,-74.2782692903561,-0.76
1535,42.931399980231,-74.2782783037291,-0.78
1536,42.9314131788673,-74.2782783037291,-0.8
1537,42.9314263775008,-74.2782783037291,-0.83
1538,42.9314329768164,-74.2782783037291,-0.85
1539,42.9314461754457,-74.2782783037291,-0.9
1540,42.9314593740721,-74.2782873171021,-0.96
1541,42.9314725726957,-74.2782873171021,-0.97
1542,42.9314791720065,-74.278296330475,-1.0
1543,42.9314923706258,-74.278296330475,-1.05
1544,42.9315055692423,-74.278305343848,-1.08
1545,42.931518767856,-74.278314357221,-1.11
1546,42.9315319664669,-74.278314357221,-1.13
1547,42.9315451650749,-74.278314357221,-1.17
1548,42.9315583636801,-74.278314357221,-1.19
1549,42.9315715622825,-74.278314357221,-1.15
1550,42.9315847608821,-74.278314357221,-1.15
1551,42.9315979594788,-74.278314357221,-1.19
1552,42.9316045587761,-74.278323370594,-1.19
1553,42.9316177573686,-74.2783323839669,-1.19
1554,42.9316177573686,-74.2783413973399,-1.17
1555,42.9316111580727,-74.2783504107129,-1.15
1556,42.9316111580727,-74.2783594240859,-1.12
1557,42.9316045587761,-74.2783684374588,-1.14
1558,42.9316111580727,-74.2783864642048,-1.17
1559,42.9316243566638,-74.2784044909507,-1.18
1560,42.931637555252,-74.2784135043237,-1.16
1561,42.93166395242,-74.2784135043237,-1.11
1562,42.9316903495767,-74.2784044909507,-1.12
1563,42.9317101474367,-74.2784044909507,-1.14
1564,42.9317299452905,-74.2784044909507,-1.14
1565,42.9317563424189,-74.2784044909507,-1.16
1566,42.9317761402578,-74.2784044909507,-1.16
1567,42.9317959380903,-74.2783954775778,-1.16
1568,42.9318157359164,-74.2783954775778,-1.17
1569,42.9318289344636,-74.2783954775778,-1.15
1570,42.9318487322792,-74.2783954775778,-1.14
1571,42.9318685300883,-74.2783954775778,-1.13
1572,42.9318817286242,-74.2783954775778,-1.11
1573,42.9318949271573,-74.2783954775778,-1.02
1574,42.9319081256876,-74.2783954775778,-0.99
1575,42.931921324215,-74.2784044909507,-1.0
1576,42.9319345227396,-74.2784044909507,-1.0
1577,42.9319477212614,-74.2784044909507,-1.01
1578,42.9319609197803,-74.2784135043237,-1.0
1579,42.9319741182964,-74.2784135043237,-0.98
1580,42.9319873168097,-74.2784225176967,-0.96
1581,42.9320005153202,-74.2784225176967,-0.92
1582,42.9320137138278,-74.2784315310697,-0.9
1583,42.9320203130805,-74.2784405444426,-0.88
1584,42.932033511584,-74.2784495578156,-0.87
1585,42.9320467100845,-74.2784585711886,-0.83
1586,42.9320533093337,-74.2784675845616,-0.8
1587,42.93206650783,-74.2784675845616,-0.71
1588,42.9320797063235,-74.2784765979345,-0.68
1589,42.9320863055692,-74.2784856113075,-0.65
1590,42.9320995040584,-74.2784946246805,-0.62
1591,42.9321127025448,-74.2785036380535,-0.58
1592,42.9321259010285,-74.2785126514264,-0.56
1593,42.9321325002692,-74.2785216647994,-0.55
1594,42.9321456987485,-74.2785306781724,-0.55
1595,42.932158897225,-74.2785396915454,-0.53
1596,42.9321654964622,-74.2785487049183,-0.51
1597,42.9321786949345,-74.2785577182913,-0.5
1598,42.932191893404,-74.2785667316643,-0.48
1599,42.9321984926376,-74.2785757450372,-0.46
1600,42.9322116911028,-74.2785937717832,-0.44
1601,42.9322248895652,-74.2786027851562,-0.41
1602,42.9322314887953,-74.2786027851562,-0.39
1603,42.9322512864814,-74.2786027851562,-0.38
1604,42.9322578857088,-74.2786027851562,-0.38
1605,42.9322710841612,-74.2785937717832,-0.4
1606,42.9322842826109,-74.2785937717832,-0.46
1607,42.9322974810577,-74.2785847584102,-0.47
1608,42.9323106795017,-74.2785847584102,-0.47
1609,42.9323238779428,-74.2785847584102,-0.52
1610,42.9323370763812,-74.2785757450372,-0.53
1611,42.9323502748166,-74.2785757450372,-0.55
1612,42.9323634732493,-74.2785667316643,-0.54
1613,42.9323766716792,-74.2785667316643,-0.56
1614,42.9323898701062,-74.2785487049183,-0.57
1615,42.9323964693186,-74.2785396915454,-0.59
1616,42.9324030685304,-74.2785216647994,-0.62
1617,42.9324096677414,-74.2785036380535,-0.66
1618,42.9324030685304,-74.2784856113075,-0.74
1619,42.9324030685304,-74.2784675845616,-0.86
1620,42.9323898701062,-74.2784585711886,-0.88
1621,42.932383270893,-74.2784405444426,-0.89
1622,42.9323700724646,-74.2784315310697,-0.91
1623,42.9323634732493,-74.2784225176967,-1.01
1624,42.9323502748166,-74.2784044909507,-1.06
1625,42.9323370763812,-74.2783954775778,-1.12
1626,42.9323238779428,-74.2783864642048,-1.22
1627,42.9323106795017,-74.2783774508318,-1.29
1628,42.9322974810577,-74.2783684374588,-1.36
1629,42.9322842826109,-74.2783504107129,-1.41
1630,42.9322710841612,-74.2783413973399,-1.51
1631,42.9322578857088,-74.2783323839669,-1.64
1632,42.9322446872534,-74.2783323839669,-1.63
1633,42.9322314887953,-74.2783323839669,-1.55
1634,42.9322182903344,-74.2783413973399,-1.46
1635,42.9322050918706,-74.2783504107129,-1.45
1636,42.9321984926376,-74.2783684374588,-1.33
1637,42.9321984926376,-74.2783864642048,-1.23
1638,42.9321984926376,-74.2784044909507,-1.16
1639,42.9322050918706,-74.2784225176967,-1.01
1640,42.9322182903344,-74.2784315310697,-0.95
1641,42.9322248895652,-74.2784495578156,-0.92
1642,42.9322380880247,-74.2784585711886,-0.87
1643,42.9322446872534,-74.2784765979345,-0.83
1644,42.9322578857088,-74.2784856113075,-0.74
1645,42.9322644849353,-74.2785036380535,-0.69
1646,42.9322710841612,-74.2785216647994,-0.65
1647,42.9322776833864,-74.2785306781724,-0.56
1648,42.9322908818346,-74.2785487049183,-0.54
1649,42.9322974810577,-74.2785577182913,-0.52
1650,42.93230408028,-74.2785757450372,-0.54
1651,42.9323172787226,-74.2785847584102,-0.52
1652,42.9323304771623,-74.2785847584102,-0.55
1653,42.9323436755993,-74.2785937717832,-0.53
1654,42.9323568740333,-74.2785937717832,-0.51
1655,42.9323700724646,-74.2786027851562,-0.53
1656,42.932383270893,-74.2786117985291,-0.52
1657,42.9323964693186,-74.2786117985291,-0.5
1658,42.9324030685304,-74.2786208119021,-0.45
1659,42.9324162669517,-74.2786298252751,-0.42
1660,42.9324294653703,-74.2786298252751,-0.43
1661,42.932442663786,-74.2786388386481,-0.46
1662,42.9324558621989,-74.278647852021,-0.44
1663,42.9324690606089,-74.278656865394,-0.45
1664,42.9324822590161,-74.278665878767,-0.44
1665,42.9324888582187,-74.27867489214,-0.43
1666,42.9325020566216,-74.2786839055129,-0.47
1667,42.9325152550218,-74.2786929188859,-0.45
1668,42.9325284534191,-74.2787019322589,-0.45
1669,42.9325416518136,-74.2787109456319,-0.45
1670,42.9325548502052,-74.2787199590048,-0.44
1671,42.9325680485941,-74.2787289723778,-0.42
1672,42.9325746477874,-74.2787379857508,-0.43
1673,42.932587846172,-74.2787469991238,-0.44
1674,42.9326010445538,-74.2787650258697,-0.43
1675,42.9326142429327,-74.2787740392427,-0.42
1676,42.9326208421211,-74.2787830526157,-0.41
1677,42.9326340404958,-74.2787920659886,-0.38
1678,42.9326472388677,-74.2788010793616,-0.37
1679,42.9326604372367,-74.2788100927346,-0.36
1680,42.9326736356029,-74.2788191061075,-0.33
1681,42.9326802347849,-74.2788281194805,-0.32
1682,42.9326934331469,-74.2788371328535,-0.31
1683,42.932706631506,-74.2788461462265,-0.33
1684,42.9327198298624,-74.2788551595994,-0.32
1685,42.9328188174445,-74.2789543067022,-0.91
1686,42.9330761844135,-74.2789002264643,-0.45
1687,42.9330827835524,-74.2788821997184,-0.46
1688,42.9330893826906,-74.2788731863454,-0.48
1689,42.9331025809648,-74.2788641729724,-0.48
1690,42.9331091801009,-74.2788461462265,-0.49
1691,42.9331157792363,-74.2788371328535,-0.53
1692,42.933122378371,-74.2788191061075,-0.59
1693,42.9331289775049,-74.2788010793616,-0.59
1694,42.9331289775049,-74.2787830526157,-0.64
1695,42.9331355766382,-74.2787740392427,-0.65
1696,42.9331355766382,-74.2787560124967,-0.68
1697,42.9331421757707,-74.2787379857508,-0.71
1698,42.9331421757707,-74.2787199590048,-0.77
1699,42.9331421757707,-74.2787019322589,-0.8
1700,42.9331355766382,-74.2786839055129,-0.79
1701,42.9331289775049,-74.278665878767,-0.78
1702,42.933122378371,-74.278656865394,-0.71
1703,42.9331157792363,-74.2786388386481,-0.65
1704,42.9331025809648,-74.2786298252751,-0.68
1705,42.9330893826906,-74.2786208119021,-0.7
1706,42.9330827835524,-74.2786208119021,-0.68
1707,42.9330695852738,-74.2786117985291,-0.65
1708,42.9330563869925,-74.2786027851562,-0.59
1709,42.9330497878507,-74.2785937717832,-0.55
1710,42.9330365895651,-74.2785847584102,-0.56
1711,42.9330299904213,-74.2785757450372,-0.46
1712,42.9330167921315,-74.2785577182913,-0.45
1713,42.9330101929855,-74.2785577182913,-0.46
1714,42.9329969946914,-74.2785487049183,-0.51
1715,42.9329903955433,-74.2785306781724,-0.51
1716,42.932977197245,-74.2785216647994,-0.46
1717,42.9329705980947,-74.2785126514264,-0.54
1718,42.9329639989438,-74.2785036380535,-0.58
1719,42.9329508006398,-74.2784946246805,-0.6
1720,42.9329442014868,-74.2784856113075,-0.58
1721,42.9329376023331,-74.2784675845616,-0.56
1722,42.9329310031786,-74.2784585711886,-0.63
1723,42.9329244040234,-74.2784495578156,-0.76
1724,42.9329178048675,-74.2784315310697,-0.87
1725,42.9329046065536,-74.2784225176967,-0.92
1726,42.9328980073957,-74.2784135043237,-1.06
1727,42.9328914082369,-74.2783954775778,-1.16
1728,42.9328782099174,-74.2783864642048,-1.23
